0.0725806451613,0.592105263158,-1.0
0.081797235023,0.618421052632,-1.0
0.116359447005,0.65350877193,-1.0
0.16935483871,0.709064327485,-1.0
0.208525345622,0.776315789474,-1.0
0.289170506912,0.752923976608,-1.0
0.312211981567,0.679824561404,-1.0
0.349078341014,0.542397660819,-1.0
0.383640552995,0.445906432749,-1.0
0.434331797235,0.337719298246,-1.0
0.528801843318,0.267543859649,-1.0
0.609447004608,0.273391812865,-1.0
0.673963133641,0.366959064327,-1.0
0.729262672811,0.50730994152,-1.0
0.793778801843,0.633040935673,-1.0
0.860599078341,0.676900584795,-1.0
0.902073732719,0.671052631579,-1.0
0.915898617512,0.650584795322,-1.0
0.93202764977,0.644736842105,-1.0
0.85599078341,0.899122807018,-1.0
0.697004608295,0.744152046784,-1.0
0.660138248848,0.559941520468,-1.0
0.773041474654,0.679824561404,-1.0
0.860599078341,0.78216374269,-1.0
0.934331797235,0.840643274854,-1.0
0.743087557604,0.858187134503,-1.0
0.600230414747,0.785087719298,-1.0
0.586405529954,0.609649122807,-1.0
0.59331797235,0.428362573099,-1.0
0.438940092166,0.545321637427,-1.0
0.480414746544,0.703216374269,-1.0
0.508064516129,0.571637426901,-1.0
0.43202764977,0.826023391813,-1.0
0.27534562212,0.87865497076,-1.0
0.167050691244,0.834795321637,-1.0
0.0794930875576,0.788011695906,-1.0
0.0702764976959,0.709064327485,-1.0
0.0956221198157,0.922514619883,-1.0
0.358294930876,0.922514619883,-1.0
0.542626728111,0.837719298246,-1.0
0.641705069124,0.91081871345,-1.0
0.0541474654378,0.454678362573,1.0
0.125576036866,0.513157894737,1.0
0.190092165899,0.574561403509,1.0
0.238479262673,0.58918128655,1.0
0.286866359447,0.47514619883,1.0
0.30069124424,0.396198830409,1.0
0.353686635945,0.311403508772,1.0
0.422811059908,0.238304093567,1.0
0.533410138249,0.173976608187,1.0
0.64400921659,0.173976608187,1.0
0.715437788018,0.203216374269,1.0
0.754608294931,0.311403508772,1.0
0.786866359447,0.431286549708,1.0
0.814516129032,0.486842105263,1.0
0.85599078341,0.52485380117,1.0
0.895161290323,0.530701754386,1.0
0.943548387097,0.516081871345,1.0
0.876728110599,0.34649122807,1.0
0.851382488479,0.206140350877,1.0
0.733870967742,0.112573099415,1.0
0.429723502304,0.118421052632,1.0
0.210829493088,0.144736842105,1.0
0.197004608295,0.372807017544,1.0
0.314516129032,0.25,1.0
0.132488479263,0.320175438596,1.0
0.146313364055,0.179824561404,1.0
0.155529953917,0.112573099415,1.0
0.346774193548,0.12134502924,1.0
0.291474654378,0.182748538012,1.0
0.51267281106,0.0687134502924,1.0
0.243087557604,0.0394736842105,1.0
0.372119815668,0.0511695906433,1.0
0.660138248848,0.0365497076023,1.0
0.791474654378,0.0365497076023,1.0
0.945852534562,0.0804093567251,1.0
0.945852534562,0.261695906433,1.0
0.065668202765,0.328947368421,1.0
0.0979262672811,0.165204678363,1.0
0.210829493088,0.25,1.0
