1.14078947368,5.1
1.14078947368,5.07443609023
1.13759398496,5.0712406015
1.11522556391,5.04887218045
1.11522556391,5.02330827068
1.11522556391,4.9977443609
1.11522556391,4.97218045113
1.11522556391,4.94661654135
1.11522556391,4.92105263158
1.11522556391,4.8954887218
1.11522556391,4.86992481203
1.11522556391,4.84436090226
1.11522556391,4.81879699248
1.11203007519,4.81560150376
1.08966165414,4.79323308271
1.08966165414,4.76766917293
1.08966165414,4.74210526316
1.08966165414,4.71654135338
1.08966165414,4.69097744361
1.08966165414,4.66541353383
1.08966165414,4.63984962406
1.08966165414,4.61428571429
1.08966165414,4.58872180451
1.08966165414,4.56315789474
1.08646616541,4.55996240602
1.06409774436,4.53759398496
1.06409774436,4.51203007519
1.06409774436,4.48646616541
1.06409774436,4.46090225564
1.06409774436,4.43533834586
1.06409774436,4.40977443609
1.06409774436,4.38421052632
1.06409774436,4.35864661654
1.06409774436,4.33308270677
1.06409774436,4.30751879699
1.06090225564,4.30432330827
1.03853383459,4.28195488722
1.03853383459,4.25639097744
1.03853383459,4.23082706767
1.03853383459,4.20526315789
1.03853383459,4.17969924812
1.03853383459,4.15413533835
1.03853383459,4.12857142857
1.03853383459,4.1030075188
1.03853383459,4.07744360902
1.03853383459,4.05187969925
1.03533834586,4.04868421053
1.01296992481,4.02631578947
1.01296992481,4.0007518797
1.01296992481,3.97518796992
1.01296992481,3.94962406015
1.01296992481,3.92406015038
1.01296992481,3.8984962406
1.01296992481,3.87293233083
1.01296992481,3.84736842105
1.01296992481,3.82180451128
1.01296992481,3.7962406015
1.00977443609,3.79304511278
0.987406015038,3.77067669173
0.987406015038,3.74511278195
0.987406015038,3.71954887218
0.987406015038,3.69398496241
0.987406015038,3.66842105263
0.987406015038,3.64285714286
0.987406015038,3.61729323308
0.987406015038,3.59172932331
0.987406015038,3.56616541353
0.987406015038,3.54060150376
0.984210526316,3.53740601504
0.961842105263,3.51503759398
0.961842105263,3.48947368421
0.961842105263,3.46390977444
